"code","iso","country","FGG.raw.2000","FGG.raw.2001","FGG.raw.2002","FGG.raw.2003","FGG.raw.2004","FGG.raw.2005","FGG.raw.2006","FGG.raw.2007","FGG.raw.2008","FGG.raw.2009","FGG.raw.2010","FGG.raw.2011","FGG.raw.2012","FGG.raw.2013","FGG.raw.2014","FGG.raw.2015","FGG.raw.2016","FGG.raw.2017","FGG.raw.2018","FGG.raw.2019","FGG.raw.2020","FGG.raw.2021","FGG.raw.2022"
764,"THA","Thailand",6.59064894722066e-09,8.70366587919792e-09,1.03083353907387e-08,1.18732867134726e-08,1.33323794364482e-08,1.52812667775167e-08,1.52681991640463e-08,1.48178983125764e-08,1.5228638702215e-08,1.57790213177696e-08,1.46763312361382e-08,1.46565512917916e-08,1.40489853752512e-08,1.40535813172129e-08,1.51146928466356e-08,1.61745419994638e-08,1.76244431228337e-08,1.8907991447389e-08,2.03698338246033e-08,2.18960703464468e-08,2.54671121059799e-08,2.73812905263153e-08,2.83618161090333e-08
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo",9.33880338240868e-09,1.27922438264223e-08,1.55150491125442e-08,1.80656851372414e-08,2.18067189274667e-08,2.74036158484167e-08,2.81302228492561e-08,2.90228492660612e-08,2.89625794950006e-08,2.83575812099938e-08,2.65358130491598e-08,2.51201689549972e-08,2.40844218082223e-08,2.32545699162493e-08,2.39847810386341e-08,2.51708133855136e-08,2.72132091386853e-08,2.9242433740416e-08,3.14971323486121e-08,3.31207138397997e-08,3.55203329759774e-08,3.67607886509382e-08,3.69934139675316e-08
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",8.34509002122333e-09,1.1082081952161e-08,1.2947397555536e-08,1.40158949021832e-08,1.55203435361777e-08,1.74727837865337e-08,1.62670044138378e-08,1.58467303410556e-08,1.59163782664095e-08,1.72372571842234e-08,1.65531219747311e-08,1.6732100310966e-08,1.59875661887709e-08,1.5818873099419e-08,1.6743317718902e-08,1.87045794692229e-08,2.28889506826743e-08,2.68317214665464e-08,3.07111683833936e-08,3.37970281296006e-08,4.02686946806596e-08,4.43851161460672e-08,4.63645536752372e-08
788,"TUN","Tunisia",2.09435258358965e-09,2.79185976111889e-09,3.48184611168049e-09,4.1149691571254e-09,4.63910821327857e-09,5.35326200669298e-09,5.36565811216034e-09,5.12516841194767e-09,5.1119900362104e-09,5.13238449342828e-09,4.94925551045481e-09,5.07949337640764e-09,4.97694491929835e-09,4.99291555056217e-09,5.29018704703673e-09,5.81091817550597e-09,6.55060469436154e-09,7.18574163580365e-09,7.88952383799218e-09,8.5876201969648e-09,1.03189579385519e-08,1.0824842345903e-08,1.12471831950801e-08
792,"TUR","Turkiye",3.35033062856166e-10,4.50048094707582e-10,6.09672414741971e-10,7.63772628407468e-10,9.40990237159237e-10,1.02472946457054e-09,1.16185947695912e-09,1.27844977076563e-09,1.42484755885801e-09,1.61681693340314e-09,2.1607950478362e-09,2.16665341715127e-09,2.54160302021383e-09,2.45201884002119e-09,2.57598173672503e-09,2.38408628721231e-09,2.5353013990993e-09,2.49086912291066e-09,2.38877143282777e-09,2.6042394435565e-09,2.66320993546249e-09,2.50038393255788e-09,2.43602359797216e-09
795,"TKM","Turkmenistan",1.27910936179909e-09,1.68957469240358e-09,2.1294480305424e-09,2.5542730752226e-09,2.909866600255e-09,3.07873166863665e-09,2.9224414506166e-09,2.6829614641417e-09,2.43161925436571e-09,2.36904264680416e-09,2.15576557303746e-09,1.89141497372748e-09,1.73645679250941e-09,1.61796823371563e-09,1.60532007924807e-09,1.67328879488347e-09,1.79696700259071e-09,1.88292112864724e-09,2.01476751592913e-09,2.09031114323186e-09,2.36569610927989e-09,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",6.15731784501371e-10,2.61773764942593e-10,3.90507073440377e-10,4.88397473039898e-10,5.16122129752211e-10,6.75159308526539e-10,8.28133711007749e-10,1.11647559975864e-09,1.24482247460052e-09,1.30531266216506e-09,1.37172860256173e-09,1.40577472494334e-09,1.46782233259442e-09,1.51949378976837e-09,1.62409299168688e-09,1.65434214756915e-09,1.8525899823054e-09,2.06389525546319e-09,2.64631711324475e-09,3.08456039138431e-09,3.70679298731163e-09,4.14321955852272e-09,6.02801356371556e-09
784,"ARE","United Arab Emirates",9.93158925031246e-09,1.23131549780483e-08,1.44794047977707e-08,1.59586924557107e-08,1.71371580956194e-08,1.88935517118949e-08,1.82405542875539e-08,1.85132993503575e-08,1.81483093277707e-08,1.97441240440565e-08,1.96483265051413e-08,1.87786064743406e-08,1.81727756923189e-08,1.77197138849095e-08,1.84711879535619e-08,1.9109356184384e-08,2.02873771852792e-08,2.23081911178328e-08,2.46183333148614e-08,2.67681910103781e-08,3.0551116644936e-08,3.20028375597647e-08,3.16479802063166e-08
826,"GBR","United Kingdom",5.41898218940399e-09,5.21898343171221e-09,5.5905519575466e-09,5.2581987076462e-09,5.49616624914794e-09,5.31452936905337e-09,4.40473338593868e-09,4.62784691588309e-09,4.48668075123338e-09,4.77627391061075e-09,4.89042206090558e-09,5.02631184969547e-09,5.13941854414372e-09,5.19281337199326e-09,5.06699788773623e-09,4.94857341966826e-09,4.84369738311028e-09,4.72816142671872e-09,4.51976073855848e-09,4.25774926720737e-09,4.64279209896201e-09,4.21538787282514e-09,4.04930088207258e-09
840,"USA","United States of America",9.38977601896187e-09,9.2970429346978e-09,9.41550642429641e-09,9.36060659920767e-09,9.13768703457108e-09,8.95766739271682e-09,9.07877264154573e-09,9.25571839084026e-09,9.59913524280207e-09,1.01571759463204e-08,1.03036754396432e-08,1.03797435346637e-08,1.01498761638962e-08,9.96776710865941e-09,1.00193415446469e-08,9.86372799051649e-09,9.70371829612786e-09,9.44281962295976e-09,9.22605065969245e-09,9.2133744323673e-09,9.52627082334444e-09,9.13542651177645e-09,8.95032181564927e-09
858,"URY","Uruguay",7.94190781897699e-11,2.63188462423393e-10,4.98596381537942e-10,3.74985927433396e-10,2.40998058535387e-10,3.40478709110536e-10,4.97464862782114e-10,1.50186846906421e-09,2.36695934704452e-09,1.47589409532502e-09,6.16611500006841e-10,2.93171830140793e-10,9.50386024298562e-13,1.99603935828829e-09,3.87981581940012e-09,2.79245729895861e-09,1.70357085976709e-09,1.8743613611924e-09,1.93382330884834e-09,2.09291092935596e-09,2.39128565571932e-09,2.4220243885885e-09,2.49977803830166e-09
860,"UZB","Uzbekistan",9.78776220112536e-11,9.3965068545536e-11,2.41081655749155e-11,1.23517156431757e-10,4.86864915557767e-10,1.44365853165868e-10,4.02082913631707e-10,1.07499381844884e-10,2.95790724725212e-10,1.66531978945961e-10,1.77388887095416e-10,5.58020766795292e-10,6.68913228078483e-10,6.69180672122932e-10,6.79657072265039e-10,6.73827999097175e-10,6.73788403050484e-10,7.17635274115952e-10,7.11885662772084e-10,7.11929068541278e-10,7.45321913184282e-10,7.38006594368251e-10,7.29687042258851e-10
548,"VUT","Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,"VEN","Venezuela",5.76429287298909e-09,5.50099815119324e-09,7.28053522833187e-09,9.24228331797312e-09,8.53275665974055e-09,8.65655582542661e-09,8.2881153945618e-09,8.27947192261695e-09,8.07886563206619e-09,8.19849654024964e-09,8.02263361470639e-09,7.88083959796387e-09,7.8189098525191e-09,7.32863271355028e-09,7.6256132874126e-09,8.09411977953575e-09,1.09255612876409e-08,1.43424837023305e-08,1.99085191784452e-08,3.00932954073666e-08,4.67220413049985e-08,5.0282718901606e-08,4.87809284391423e-08
704,"VNM","Viet Nam",2.98371508761669e-09,3.87546563429985e-09,4.5867098697354e-09,5.34205397044682e-09,5.9189259146857e-09,6.58461487964817e-09,6.47664961526051e-09,6.17425675845876e-09,6.06660194308626e-09,5.96765980573377e-09,5.57130084937815e-09,5.26953357599109e-09,5.09127309811511e-09,4.9455168003282e-09,5.09169758540945e-09,5.2954108075658e-09,5.90577187339093e-09,6.75625000356868e-09,7.08509805372937e-09,7.45490898950298e-09,8.11849911311414e-09,8.89072024328876e-09,8.82045735755981e-09
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",8.98306688039021e-09,1.19621997959255e-08,1.45041837452311e-08,1.73452825430054e-08,1.9919427851505e-08,2.26377698238821e-08,2.30852601788592e-08,2.27817650630042e-08,2.28331564366903e-08,2.27026895340877e-08,2.09835129174969e-08,2.41494426562969e-08,2.41189928484027e-08,2.36201957234577e-08,2.58059799968559e-08,3.98060359246528e-08,5.00201601566121e-08,5.91144885805131e-08,6.65173191053866e-08,7.1713274546321e-08,8.58975125962575e-08,9.50697530939961e-08,9.97595133103204e-08
894,"ZMB","Zambia",4.36424904367046e-08,3.914976185241e-08,3.53148013004416e-08,3.11368689175031e-08,2.7406850097933e-08,2.40584152517638e-08,2.10391369823581e-08,1.83487547943908e-08,1.60904014094195e-08,1.3798332870703e-08,1.15929346496863e-08,9.93488881457102e-09,9.17126667404777e-09,7.5277121764598e-09,5.60889813380321e-09,3.91357536414915e-09,2.36137497999519e-09,1.99199148068145e-09,1.00319354883196e-09,9.46994649932297e-11,0,0,0
716,"ZWE","Zimbabwe",2.14423023787259e-09,2.91934507900086e-09,4.05528483419318e-09,6.04692548886299e-09,7.65268833442126e-09,9.739454394322e-09,1.06024483673939e-08,1.1246867293368e-08,1.41904757184235e-08,1.30883649762574e-08,1.06900100735564e-08,9.40197991056094e-09,8.2861332007157e-09,8.250737333574e-09,8.87763356988129e-09,9.64802857567376e-09,1.09235404683101e-08,1.17454375587508e-08,1.26524295513328e-08,1.49265667838416e-08,1.77313830275145e-08,1.78842673984933e-08,1.84397469060163e-08
