"code","iso","country","CHP.raw.2000","CHP.raw.2001","CHP.raw.2002","CHP.raw.2003","CHP.raw.2004","CHP.raw.2005","CHP.raw.2006","CHP.raw.2007","CHP.raw.2008","CHP.raw.2009","CHP.raw.2010","CHP.raw.2011","CHP.raw.2012","CHP.raw.2013","CHP.raw.2014","CHP.raw.2015","CHP.raw.2016","CHP.raw.2017","CHP.raw.2018","CHP.raw.2019","CHP.raw.2020","CHP.raw.2021","CHP.raw.2022"
678,"STP","Sao Tome and Principe",1.22465452217599e-05,1.22386467748773e-05,1.23464205391048e-05,1.24217947217128e-05,1.2302072962707e-05,1.23082632360218e-05,1.21285261728768e-05,1.21287055845035e-05,1.20112181329165e-05,1.20138327494835e-05,1.2023850047766e-05,1.20401625421943e-05,1.18468440007582e-05,1.19737609479916e-05,1.2101449642273e-05,1.22312603170184e-05,1.23636576879471e-05,1.24016997058201e-05,1.24441668559316e-05,1.24884086132741e-05,1.25319587817472e-05,1.25500320474033e-05,1.24901046705955e-05
682,"SAU","Saudi Arabia",0.000119736079404513,0.00011681645811684,0.000114483158267662,0.000124833445618642,0.000124673482263063,0.000129930578542748,0.00012882703965312,0.000124620891128008,0.000125376525935282,0.000115855340494106,0.00011695934666509,0.000122052559214977,0.000125561526883972,0.000123243079376992,0.000123577596956741,0.000125191420735754,0.000126285788330056,0.00012370908979882,0.000123650224299508,0.000120857349195846,0.000118620643597831,0.000119609252704755,0.000125793695044223
686,"SEN","Senegal",3.47269201745579e-05,3.20989266783035e-05,3.04490248945334e-05,2.86549317533445e-05,3.00036705424991e-05,3.00709209000828e-05,3.0896567790843e-05,2.98343054560718e-05,3.02368522544016e-05,3.05042325032601e-05,3.05663448900454e-05,3.04445210735111e-05,2.90964978170447e-05,2.85387162255694e-05,2.7343706380704e-05,2.6608747827852e-05,2.72517319763688e-05,2.63230933421508e-05,2.54897155418372e-05,2.55612522913725e-05,2.62835754423793e-05,2.55381377424049e-05,2.55248636715299e-05
688,"SRB","Serbia",4.97582202841647e-05,4.74449495317677e-05,4.72218983683367e-05,4.66540678403618e-05,4.55571281697544e-05,4.23343339915538e-05,4.3175743219823e-05,4.36221030757782e-05,4.35360999980681e-05,4.30280432198254e-05,4.33385138400721e-05,4.45114173859108e-05,4.50057694896165e-05,4.60628028629288e-05,4.40357132439231e-05,4.63681805478295e-05,4.64699683579185e-05,4.67179367535991e-05,4.65442405154295e-05,4.76585745478735e-05,4.9571496447521e-05,4.9309910004293e-05,4.95555752462949e-05
690,"SYC","Seychelles",2.32956576401129e-05,2.33984384621068e-05,2.31716493675573e-05,2.34353293630181e-05,2.42497726583813e-05,2.46204349610176e-05,2.45862884160757e-05,2.49314971834464e-05,2.4610147660886e-05,2.47428348873972e-05,2.42842820541384e-05,2.51598220514404e-05,2.53672015673307e-05,2.54588711380894e-05,2.56132400748695e-05,2.55836607114185e-05,2.58774570381402e-05,2.59799881055476e-05,2.59399350984891e-05,2.61203585147247e-05,2.63045641973553e-05,2.64966048076729e-05,2.66839896062363e-05
694,"SLE","Sierra Leone",2.01567734503008e-05,2.05884339119507e-05,2.15948559885746e-05,2.27998729934944e-05,2.42168864349111e-05,2.53372404296492e-05,2.84004162640406e-05,2.42458407017959e-05,2.34778011643676e-05,2.39622661402636e-05,2.37699516118358e-05,2.46507122619146e-05,2.66623967550243e-05,2.58440264189124e-05,2.64680378137233e-05,2.48811548902474e-05,2.53539105671496e-05,2.46171800564372e-05,2.72220265374053e-05,2.23690626915351e-05,2.22250020342556e-05,2.50574748406921e-05,2.46347835241638e-05
702,"SGP","Singapore",2.11773567629876e-05,2.32962108374746e-05,2.51439792143105e-05,2.81907424518072e-05,3.04800195072125e-05,3.09440611079568e-05,3.06723027969732e-05,3.02924705340345e-05,2.81026805824529e-05,2.7067273000315e-05,3.03344750126656e-05,3.02873166749233e-05,2.97415291701342e-05,3.3523720903355e-05,3.437102128005e-05,3.54110079815689e-05,3.3349484946631e-05,3.63490384342972e-05,3.61787057812862e-05,3.71697090015041e-05,3.78134537454402e-05,4.01572108965033e-05,3.79633075762344e-05
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",4.11971674163809e-05,4.12726323220113e-05,4.05437172860556e-05,4.13148237959986e-05,4.09509556463922e-05,4.03885715604525e-05,4.15033982535817e-05,4.13052303957376e-05,4.16416243728427e-05,4.04722555262266e-05,3.89507195496258e-05,3.83448083722833e-05,3.71700533639915e-05,3.65759515335391e-05,3.43258993154936e-05,3.59526464927456e-05,3.48015153574116e-05,3.51152515649268e-05,3.50666477441405e-05,3.57526117282868e-05,3.57219600474607e-05,3.59814783504401e-05,3.57159163378593e-05
705,"SVN","Slovenia",6.78758625890871e-05,6.87730289248316e-05,7.01919750517666e-05,6.81453881856942e-05,6.65994996524808e-05,6.99834139308984e-05,7.02587315159741e-05,6.63983644199905e-05,6.67881716663797e-05,6.37358316471937e-05,6.00415018576255e-05,5.89426468560918e-05,5.68745536927384e-05,5.48556204923122e-05,4.99519878951299e-05,5.13682614896505e-05,5.37519333747207e-05,5.32329843185307e-05,5.1111580437573e-05,5.02780856978e-05,4.94668284485633e-05,4.68198772436896e-05,4.59992071064507e-05
90,"SLB","Solomon Islands",1.06749647656392e-05,1.03089272130701e-05,1.02715413967522e-05,1.04072712134878e-05,1.06192439352671e-05,1.07567887980169e-05,1.09032689540563e-05,1.09587629478874e-05,1.1162769064401e-05,1.11209416614725e-05,1.12140401262782e-05,1.13414517419422e-05,1.14660518561442e-05,1.16421831669142e-05,1.17011927181419e-05,1.17357098553847e-05,1.17178420065531e-05,1.17613426263995e-05,1.17558009189244e-05,1.1718640045156e-05,1.17044348089023e-05,1.16832497234587e-05,1.16944853667056e-05
706,"SOM","Somalia",9.00078140541755e-05,8.85263363645795e-05,8.67060959804605e-05,8.4851010131805e-05,8.31245007340852e-05,8.1874089306002e-05,7.68662100498536e-05,7.19547922431295e-05,7.0686691941455e-05,6.96502491850622e-05,6.86808104235852e-05,6.85120051941431e-05,6.82457999894858e-05,6.63684882728904e-05,6.45416509664154e-05,6.27728785709522e-05,6.0939573480357e-05,5.8866186125731e-05,5.72314982959678e-05,5.59403803194984e-05,5.47257135144575e-05,5.27963272976173e-05,5.14277274780507e-05
710,"ZAF","South Africa",6.38707839781997e-05,6.26724100001961e-05,6.23144283666692e-05,6.34042274363272e-05,6.34318209148347e-05,6.36511953663888e-05,6.24346406298455e-05,6.30049219445023e-05,6.38771508306838e-05,6.25356905354128e-05,6.19871564542891e-05,6.10182516078071e-05,6.15297388186776e-05,6.06976149512593e-05,6.02964932052887e-05,5.81639824853752e-05,5.70696601133092e-05,5.75552686384219e-05,5.6331017802956e-05,5.54340377559165e-05,5.37397354341806e-05,5.21953577953893e-05,5.14242814604529e-05
410,"KOR","South Korea",2.70166142179166e-05,2.6599021274235e-05,2.5186413038368e-05,2.52650058996921e-05,2.55810224917709e-05,2.59419194459404e-05,2.62189261338942e-05,2.62922010881767e-05,2.42586297731096e-05,2.45397105754086e-05,2.48213508497539e-05,2.48314674287845e-05,2.52988788632509e-05,2.53822744036836e-05,2.54203927001382e-05,2.5678748622438e-05,2.57722885926989e-05,2.60893719472393e-05,2.61703689467597e-05,2.60794869535145e-05,2.58506409000854e-05,2.64760514644967e-05,2.67296209931499e-05
728,"SSD","South Sudan",0.0001880793662216,0.000150912567513826,0.000160033502340677,0.000154454135488026,0.000151699070590361,0.000151383580675834,0.000133258326746179,0.00013780284997677,0.000130328036801918,0.000127854694656443,0.000112204342843355,0.000109342432185726,0.000109329405199445,0.000104447754557861,0.000105232329797408,0.000106304110690629,0.000109342898879055,0.000108836123384886,0.000125056167053491,0.000109115279910365,0.000120683820928969,0.000113506617621884,0.000127369111286149
724,"ESP","Spain",4.16585896659484e-05,4.2349634074682e-05,4.22383343633855e-05,4.14813389085833e-05,4.10047133287102e-05,4.03178189526049e-05,3.94167945141012e-05,3.95783005046808e-05,3.76462551572649e-05,3.92554864826752e-05,3.8001672803579e-05,3.72250664098394e-05,3.61319139833821e-05,3.47490012075278e-05,3.54984657993366e-05,3.66025653833779e-05,3.6356547325834e-05,3.67006060708039e-05,3.67539006252309e-05,3.58545845825244e-05,3.58909847230024e-05,3.58530657007429e-05,3.59130269653908e-05
144,"LKA","Sri Lanka",2.01849441513485e-05,1.96085944839597e-05,1.96748346358929e-05,2.01521200133864e-05,1.91889035188601e-05,2.03823691794993e-05,2.02811113002225e-05,1.97722407203072e-05,2.1147961639668e-05,2.03100435557672e-05,2.12883753810196e-05,2.08056254576099e-05,2.08401263977456e-05,2.12476426473976e-05,1.93507771879479e-05,2.11372922434995e-05,2.02095690302403e-05,1.84592668379085e-05,1.99353945546839e-05,1.94927303582076e-05,2.01651535197774e-05,2.04459288680267e-05,2.03327171903882e-05
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",7.45281918665939e-05,7.38479725558668e-05,7.47180355337214e-05,7.52067022510253e-05,7.45710861885677e-05,7.41353156371996e-05,7.25283460556844e-05,7.18152125331139e-05,7.048130403885e-05,6.95031330282379e-05,6.7872096841449e-05,6.53696856188784e-05,6.65532947407653e-05,6.58503373537789e-05,6.43186834019557e-05,6.33986197648917e-05,6.19648405907494e-05,6.04722320851504e-05,5.92870425977877e-05,5.80587204047697e-05,5.7380110559547e-05,5.56319679861241e-05,5.35475759759035e-05
740,"SUR","Suriname",6.53447404790834e-05,6.7912202448122e-05,5.56826572732445e-05,6.1336297590218e-05,5.99327812727686e-05,5.63713145558095e-05,5.72771697798756e-05,5.66345800517477e-05,5.88083260603291e-05,6.5371944139396e-05,6.42762965133314e-05,6.57434808909238e-05,6.30698911148499e-05,6.41904292424643e-05,6.56506612460987e-05,6.37734045788262e-05,6.41496389218045e-05,6.22916166716874e-05,6.01298602865011e-05,6.24686615547867e-05,6.04548112640327e-05,5.90552786772923e-05,5.90576661704744e-05
752,"SWE","Sweden",6.21047374417965e-05,6.13761752525866e-05,6.2521302621256e-05,6.29588727861277e-05,6.46019900303896e-05,5.19404463467371e-05,5.80364197806179e-05,5.67331417305379e-05,5.44489983716279e-05,5.29116746061065e-05,5.1716089120577e-05,5.13270258591906e-05,5.06335815779483e-05,4.86439129121882e-05,4.68229011428294e-05,4.58201324069162e-05,4.54495754092603e-05,4.57361117822388e-05,4.29474996791222e-05,3.89147190741566e-05,3.68959424315121e-05,3.67710205187095e-05,3.63308995444906e-05
756,"CHE","Switzerland",3.07617357413787e-05,3.08443296365321e-05,3.02000630632226e-05,2.9431798687587e-05,2.89595209499805e-05,2.91779809778389e-05,2.91290650077887e-05,2.88699009696181e-05,2.88976715145453e-05,2.69892253588695e-05,2.68373728052301e-05,2.64142425595881e-05,2.61352548206102e-05,2.5960071432227e-05,2.58894965457672e-05,2.5596457836597e-05,2.55573105970403e-05,2.54382477661669e-05,2.53689985435141e-05,2.50720676176171e-05,2.50053049449032e-05,2.5162565685499e-05,2.52002881270952e-05
760,"SYR","Syria",7.48114964911568e-05,5.81063499240911e-05,4.77743531075848e-05,4.68447744739247e-05,4.27449513816269e-05,4.26721321434858e-05,3.9573880394971e-05,3.75790857414177e-05,3.38082334597292e-05,3.57810110495061e-05,3.51425981428681e-05,3.33909161662319e-05,2.60997540562667e-05,2.27951284112386e-05,2.29670521942951e-05,2.28063494126428e-05,2.24105859804014e-05,2.12817816939066e-05,1.79481554856468e-05,2.03002738895041e-05,2.01226664266068e-05,1.83827262023768e-05,1.70393562576403e-05
158,"TWN","Taiwan",2.19957804013108e-05,2.33419619744711e-05,2.31783668575996e-05,2.3401902234019e-05,2.37560051126096e-05,2.40667545015371e-05,2.40416138479696e-05,2.53506402996777e-05,2.46993966228242e-05,2.49567474048443e-05,2.52137121146706e-05,2.47578040904198e-05,2.49613998970664e-05,2.55411996235133e-05,2.58171887001792e-05,2.57534479822918e-05,2.60407816482583e-05,2.59216834245471e-05,2.61986519140277e-05,2.50815574291404e-05,2.33861041551717e-05,2.34866310160428e-05,2.32967977648829e-05
762,"TJK","Tajikistan",1.96078493887612e-05,1.93483657652513e-05,1.95666147692783e-05,1.99325829090541e-05,2.05845906107213e-05,2.15033745144603e-05,2.21044044867974e-05,2.26754499024886e-05,2.49842073869427e-05,2.58415370171315e-05,2.58469840177733e-05,2.60763930413796e-05,2.72737030474404e-05,2.76527939768528e-05,2.82236581992489e-05,2.89767919359582e-05,2.92252958574117e-05,2.9690130272449e-05,2.93597857699691e-05,2.92385040467482e-05,2.92354551253054e-05,2.83075064943163e-05,2.84342466085128e-05
834,"TZA","Tanzania",3.62700422450239e-05,3.61434192335342e-05,3.79605491417051e-05,3.99100892652092e-05,3.8320289793151e-05,3.93006960913936e-05,3.72269134707485e-05,3.73952779400437e-05,3.80211427410734e-05,3.7763377090547e-05,3.8571928011393e-05,3.92105908409101e-05,3.87141567856803e-05,3.91849187683437e-05,3.89652161058116e-05,3.93964366931712e-05,3.80502101750232e-05,3.69665846245453e-05,3.64948155069157e-05,3.67447007752915e-05,3.61399792475488e-05,3.56983719686696e-05,3.48103571438823e-05
764,"THA","Thailand",5.28013218026029e-05,5.31029966240948e-05,5.24737561150611e-05,5.44946878948742e-05,5.52738562346292e-05,5.63646816170313e-05,5.66952190927182e-05,5.89584225503456e-05,5.9558961582227e-05,6.06072635460699e-05,6.37171355254245e-05,6.21426741660504e-05,6.29003362391698e-05,6.23754987201381e-05,5.94617485358938e-05,5.63345041568534e-05,5.69348349796919e-05,5.58547309845742e-05,5.41279203313495e-05,5.25889446286514e-05,5.28851330433251e-05,5.4887422614146e-05,5.42560828530833e-05
626,"TLS","Timor-Leste",2.68682544742475e-05,3.37065691975709e-05,3.33099174507689e-05,3.34512760582743e-05,4.04867287040336e-05,5.39557397868387e-05,0.000109595762565305,0.000119682703494931,0.000132301002036285,0.000112618953769919,0.000106570043160867,0.000112311496384468,0.000113389049254797,0.000104170702205233,7.80702716845455e-05,7.87020873054114e-05,6.74526892064265e-05,6.16938873181659e-05,6.18142481842065e-05,5.80270188794772e-05,4.99232689356498e-05,4.83745690575362e-05,4.47328553876251e-05
768,"TGO","Togo",2.49598894576416e-05,2.35160315200335e-05,2.42353647744274e-05,2.45342142530503e-05,2.35390599254153e-05,2.64374394762095e-05,2.46840442338073e-05,2.34806335207209e-05,2.39454288497741e-05,2.45365253529509e-05,2.41940821883623e-05,2.5338318412867e-05,2.483168233926e-05,2.54706117689143e-05,2.41480174683465e-05,2.51564618185794e-05,2.47997938745553e-05,2.45772365126047e-05,2.48549743316466e-05,2.49906163874875e-05,2.60583849960557e-05,2.52173871802438e-05,2.50884339042384e-05
776,"TON","Tonga",3.12856349229555e-05,3.11016374382327e-05,3.11163346306501e-05,3.10315103917249e-05,3.08465668913515e-05,3.07669004951104e-05,3.06996892362746e-05,3.06644910819783e-05,3.06736991733064e-05,3.07063391323826e-05,3.07311213134295e-05,3.06660099803923e-05,3.10691894104296e-05,3.13757715545014e-05,3.16057997111399e-05,3.20385970863723e-05,3.23535811251857e-05,3.26329270027985e-05,3.2905373276272e-05,3.30630484702385e-05,3.3157884735972e-05,3.31078977899771e-05,3.29409122386719e-05
780,"TTO","Trinidad and Tobago",0.000236450450869725,0.000249520569385021,0.000277124796799914,0.000353884753255888,0.00038643169268836,0.00041487865894856,0.000486593619523008,0.000499689138476714,0.000488224106352442,0.000497433968673792,0.000507694838530351,0.000483796002873199,0.000477496492183529,0.000476147839045372,0.000470130512917904,0.000443781815492231,0.000392695990689634,0.000393613718858358,0.000407387740752531,0.000408564727245215,0.00036096636228244,0.000317894580913347,0.000327227695611622
788,"TUN","Tunisia",3.30526185558007e-05,3.33162483343126e-05,3.29880615907913e-05,3.24707238656289e-05,3.29374843631965e-05,3.37878684032797e-05,3.53887487435086e-05,3.49703390090824e-05,3.71709620818735e-05,3.6997529047233e-05,3.60713838919518e-05,3.43529606269751e-05,3.36483902511664e-05,3.29195266242866e-05,3.19364476940485e-05,3.09748092604989e-05,2.99512214407616e-05,2.89549718861616e-05,2.87437209006489e-05,2.79683972050193e-05,2.75454390796436e-05,2.78888939085274e-05,2.75167352332452e-05
792,"TUR","Turkiye",3.27543880858752e-05,3.25792877669784e-05,2.93989893385171e-05,2.93117743438436e-05,2.69970933867079e-05,2.76545794564463e-05,3.00281605238796e-05,3.12194594750769e-05,3.08465732667948e-05,3.2121557276911e-05,3.41551774911369e-05,3.50527828849233e-05,3.69300554977701e-05,3.81319935561632e-05,3.91744820291736e-05,3.9424365096339e-05,3.92498615825243e-05,3.94689592836998e-05,4.09374289632962e-05,4.01285628114545e-05,4.06487502506079e-05,4.14035184072965e-05,4.2769474139707e-05
795,"TKM","Turkmenistan",0.000225425748260282,0.000226532622639368,0.000244734588530929,0.000279471181688208,0.000286319409634275,0.00028245263034012,0.000284616824003251,0.00028657320930551,0.000299995117726515,0.000206525551167477,0.00021640214352018,0.00026488529440788,0.000274791607204816,0.000296757519430873,0.000296654583878377,0.000300012260616662,0.000282863209567047,0.000271430301976264,0.000273698587946116,0.000274421036564573,0.00026238161229661,0.000272790847472861,0.000267464082839225
796,"TCA","Turks and Caicos Islands",1.92061459667093e-05,1.95116968025335e-05,2.02932323526556e-05,1.20060720364322e-05,1.63540163540164e-05,1.7295269847885e-05,1.6515440942375e-05,1.62935891579108e-05,1.72124571511925e-05,1.68643504426017e-05,1.57101527282514e-05,1.63551401869159e-05,1.6177799943892e-05,1.58659284396023e-05,1.39488352150922e-05,1.36570146149215e-05,1.1870522407572e-05,1.10430679650637e-05,1.07262515968858e-05,1.13509749303621e-05,1.09991869184208e-05,1.02850556368311e-05,9.82430037415487e-06
798,"TUV","Tuvalu",3.04004980286366e-05,3.06620933374909e-05,3.14288687688625e-05,3.13405047579644e-05,3.12531917066694e-05,3.09725585149314e-05,3.08075772681954e-05,3.08404768942753e-05,3.09579439252336e-05,3.08416602613374e-05,3.06161137440758e-05,3.05607476635514e-05,3.04035378662244e-05,3.05000915918666e-05,3.09202679144876e-05,3.13505562195458e-05,3.17913748617766e-05,3.21388991503509e-05,3.23055683387023e-05,3.23110624315444e-05,3.22522359743428e-05,3.21313816494109e-05,3.20898161244696e-05
800,"UGA","Uganda",2.69351051720106e-05,2.6611935190448e-05,2.67370363541487e-05,2.75851748239861e-05,2.71862416693325e-05,2.79103839080463e-05,2.64134433026925e-05,2.75398379280538e-05,3.21535377642809e-05,3.16115994514289e-05,3.21565996721016e-05,3.12352289653408e-05,3.15114143533617e-05,3.11848219502591e-05,3.1373378735933e-05,3.12188511911032e-05,2.89044946205251e-05,2.79113222403272e-05,2.79414419638787e-05,2.81728968350428e-05,2.81502297137565e-05,2.76967363518007e-05,2.73018270954126e-05
804,"UKR","Ukraine",5.14473376511138e-05,5.13743670677977e-05,5.29018533697547e-05,5.39602775808704e-05,5.24744926548987e-05,5.30727295311167e-05,5.19366314960917e-05,5.35376162494621e-05,5.31797732072909e-05,5.08106568882064e-05,4.92688792622731e-05,5.29469970366747e-05,5.30779252812834e-05,5.45178982259876e-05,5.08038550406978e-05,4.34069725240065e-05,4.4662028763102e-05,4.17120824623334e-05,4.28035011381473e-05,4.25807992632305e-05,4.37323904901855e-05,4.064589988481e-05,4.44736842105263e-05
784,"ARE","United Arab Emirates",0.000360268711608865,0.000347403362517146,0.000316485742317309,0.000319920869408563,0.000305508748443345,0.000298996050682634,0.000273527777562312,0.000229880203466117,0.000194600271724938,0.000167654157998279,0.000166238866859292,0.000173756778992456,0.000180035266138863,0.000183961168425362,0.000179946674670333,0.00019401363635497,0.000197903930538833,0.000183055339172872,0.000175051467866732,0.000187805516423375,0.000183045881311543,0.000182591940648009,0.000188536773515117
826,"GBR","United Kingdom",6.46636712621152e-05,6.23865186689375e-05,5.94292392294731e-05,5.63041569325549e-05,5.33185632026835e-05,4.88165212185312e-05,4.50092266450614e-05,4.17261189156249e-05,3.8488039106047e-05,3.59509653869402e-05,3.29630290010799e-05,3.09683073976129e-05,2.99690698801041e-05,2.85221398200805e-05,2.76940809703758e-05,2.73220944460644e-05,2.74205665034198e-05,2.76889022017534e-05,2.73713055354766e-05,2.67687520192462e-05,2.5926058315483e-05,2.54999446830147e-05,2.50731075102016e-05
840,"USA","United States of America",9.35818187622286e-05,8.99045474774764e-05,8.73720626733168e-05,8.69746960236073e-05,8.55120473176537e-05,8.44072957889837e-05,8.49359157028817e-05,8.51323727356569e-05,8.62953070110781e-05,8.10556938014379e-05,7.84862075453666e-05,7.88865947287242e-05,7.64408678926272e-05,7.56171417248498e-05,7.53954301824494e-05,7.33230890913919e-05,7.09792973887848e-05,7.20751421492868e-05,7.38485467998217e-05,7.5023474438398e-05,7.04132133187452e-05,7.06060751308163e-05,7.09450684891075e-05
858,"URY","Uruguay",0.000232669465990163,0.000231752237772343,0.000240439796143346,0.000246208539539279,0.000252881811551146,0.000254395787398667,0.000263072189537192,0.000258362922397091,0.000279665696079824,0.000276003870632829,0.000263671941994559,0.000265049438710961,0.000258963381154051,0.000260855677603677,0.000276265736385288,0.000284763980912291,0.000288830575968007,0.000284612237741804,0.000281000349572605,0.000280596626598518,0.000283165834860951,0.000297700699888508,0.000298002158470536
860,"UZB","Uzbekistan",6.287930418979e-05,6.88979729174887e-05,7.71609518100179e-05,7.07925835968499e-05,6.88205966900386e-05,7.71964688347919e-05,8.04130133172256e-05,7.51823730832217e-05,8.09440789955609e-05,7.2026909253297e-05,7.38733439766966e-05,7.32802988472839e-05,7.59038774790509e-05,7.34049306951645e-05,7.02263173124128e-05,6.96510100993965e-05,7.03343077565554e-05,7.10126402499645e-05,7.52516226131126e-05,7.4746094069895e-05,6.89412407378465e-05,6.90245767590527e-05,6.7885805975634e-05
548,"VUT","Vanuatu",6.7682247467122e-05,6.29333008516297e-05,6.18429189857761e-05,6.27237549334646e-05,6.21404562615925e-05,6.24908101749743e-05,6.2353368651956e-05,7.00694125117695e-05,6.96724114348242e-05,6.42499238596682e-05,6.43707756678468e-05,6.4466322315694e-05,6.37356060517735e-05,6.29899747281186e-05,6.26095203517988e-05,5.57086941737388e-05,4.59010373634444e-05,4.1689779802163e-05,4.54089835787661e-05,4.17208709478193e-05,3.97837560357412e-05,3.85414414499102e-05,3.58082879353614e-05
862,"VEN","Venezuela",0.000107664531565746,0.000105304607040385,0.000100272674563179,9.8518235318097e-05,9.98973307090076e-05,9.89921363121717e-05,9.74094941270377e-05,9.80922973677441e-05,9.88049151722214e-05,9.42533952049803e-05,8.74106939566336e-05,8.66093699859146e-05,9.1277947593971e-05,9.0153432092564e-05,8.84303376601492e-05,8.5490477539981e-05,8.22992685058851e-05,7.88523985509089e-05,7.4432569841807e-05,7.21394059157696e-05,6.91459697043076e-05,6.95038739012492e-05,6.92538001962851e-05
704,"VNM","Viet Nam",3.77209737044054e-05,3.72097559169056e-05,3.75733293744519e-05,3.82935674477675e-05,4.09421669780235e-05,4.22168818334443e-05,4.28817488130094e-05,4.34155437721942e-05,4.27583875045692e-05,4.35924211303543e-05,4.34727834978046e-05,4.3350744524136e-05,4.27765204740633e-05,4.26508965733594e-05,4.25273038443455e-05,4.08931861517058e-05,4.0267795227287e-05,3.96669051927361e-05,3.9930745968496e-05,3.96756138517007e-05,3.8489918409133e-05,3.95001318842715e-05,3.97201841354407e-05
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",2.60350963835372e-05,2.47604181418226e-05,2.42616560090858e-05,2.71437642229238e-05,2.61896188209501e-05,2.92204687178935e-05,3.37334948292152e-05,3.39641238152638e-05,3.06056786650643e-05,3.14195968978079e-05,3.38668699002172e-05,3.14025846682376e-05,2.75708050114495e-05,2.95360191568323e-05,2.73841269493535e-05,1.75687482477278e-05,1.53378414061733e-05,1.65809932074863e-05,1.71156615675744e-05,1.77831646431634e-05,1.7036278538322e-05,1.67062639484797e-05,1.68562930388199e-05
894,"ZMB","Zambia",5.20668202317712e-05,5.16092874739353e-05,5.42428675863085e-05,5.59145146421753e-05,5.3896839839686e-05,5.45617892808134e-05,4.97846271920794e-05,4.91853257112742e-05,4.77710747853842e-05,4.46010001286221e-05,4.60408962067087e-05,4.28997602239872e-05,4.60505764189308e-05,4.56187131505819e-05,4.37164219913173e-05,4.28969801633778e-05,4.12696722001226e-05,3.86748705952704e-05,3.829356904081e-05,3.85735364756856e-05,3.66658098983422e-05,3.57929197291138e-05,3.47692726552909e-05
716,"ZWE","Zimbabwe",3.87843317383594e-05,4.02989578185771e-05,3.6546767680375e-05,3.52770841055371e-05,3.58526656086841e-05,3.57471435210184e-05,3.46296051495115e-05,3.50988003117609e-05,3.48994334578956e-05,3.61992805885893e-05,3.72280782889352e-05,3.76944652472001e-05,3.64107009467008e-05,3.51151000684449e-05,3.24774842623133e-05,3.36984897919362e-05,3.0651703653517e-05,3.09807383191261e-05,3.10253980419054e-05,2.94374170932921e-05,2.80159130386059e-05,2.83239641244794e-05,2.75113496571835e-05
